text,text_bert,sentiment,label,pred_label
"Time for more OPEC cuts
Crude +822K, Exp. -3MM
Gasoline +5.405MM
Distillate +4.118MM
Cushing -3.393MM
Production -100Kbpd","Time for more OPEC cuts Crude +822K, Exp. -3MM Gasoline +5.405MM Distillate +4.118MM Cushing -3.393MM Production -100Kbpd",positive,2,positive
"Algeria to cut oil output by 12,000 bpd under new OPEC deal #economy #MarketScreener https://t.co/cpeDaozf3J https://t.co/IYoYnnKDyH","Algeria to cut oil output by 12,000 bpd under new OPEC deal economy MarketScreener",positive,2,positive
"ICYMI: Oil spiked after the U.S. airstrike killed a top Iranian commander in Baghdad.

The strike escalates an alre… https://t.co/biC7W3GoKK",ICYMI Oil spiked after the U.S. airstrike killed a top Iranian commander in Baghdad. The strike escalates an alre,positive,2,positive
"Natural Gas Demand Is Rising, But Production Has Reached A Major Long-Term Peak. Keep reading:… https://t.co/gXfKjJLCqJ","Natural Gas Demand Is Rising, But Production Has Reached A Major Long-Term Peak. Keep reading",positive,2,positive
"OPEC, Russia and other oil producing nations have agreed to deeper production cuts in an attempt to support crude p… https://t.co/yY5TKhHz8Z","OPEC, Russia and other oil producing nations have agreed to deeper production cuts in an attempt to support crude p",positive,2,positive
OPEC's New Year's Gift To Oil Bulls. Follow this and any other stock on Seeking Alpha! https://t.co/D0ihnpJvHE #business #finance #markets,OPEC s New Year s Gift To Oil Bulls. Follow this and any other stock on Seeking Alpha! business finance markets,positive,2,positive
"Qatar, the world's biggest supplier of liquefied natural gas, plans to boost output capacity by almost two thirds https://t.co/D8XYpUKFl6","Qatar, the world s biggest supplier of liquefied natural gas, plans to boost output capacity by almost two thirds",positive,2,positive
$COMDX: Energy Settlement Prices https://t.co/y70kOScE0a,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$ET $RDS.A $RDS.B - Shell-led Lake Charles LNG gets five more years to reach in-service date https://t.co/fDhoQLZpaa,ET_TICKER RDS_TICKER.A RDS_TICKER.B - Shell-led Lake Charles LNG gets five more years to reach in-service date,neutral,1,neutral
A Five-Decade Rivalry Is Playing Out at OPEC+,A Five-Decade Rivalry Is Playing Out at OPEC+,neutral,1,neutral
Baker Hughes Announces January 2020 Rig Counts,Baker Hughes Announces January 2020 Rig Counts,neutral,1,neutral
Canadian crude reportedly stable so far at start of CN Rail strike,Canadian crude reportedly stable so far at start of CN Rail strike,neutral,1,neutral
China LNG Force Majeure Rejected as Virus Chaos Sparks Dispute,China LNG Force Majeure Rejected as Virus Chaos Sparks Dispute,neutral,1,neutral
Coconut Oil Market Procurement Intelligence Report | Increase in Supplier OPEX to Impact Procurement Spend,Coconut Oil Market Procurement Intelligence Report Increase in Supplier OPEX to Impact Procurement Spend,neutral,1,neutral
Commodity Chaos Deepens as China Buyers Invoke Force Majeure,Commodity Chaos Deepens as China Buyers Invoke Force Majeure,neutral,1,neutral
Crude Oil Price Update – Direction Controlled by $51.84 Pivot,Crude Oil Price Update Direction Controlled by $51.84 Pivot,neutral,1,neutral
Eni CEO Sees Oil Market Stabilizing on U.S.-China deal,Eni CEO Sees Oil Market Stabilizing on U.S.-China deal,neutral,1,neutral
Forget OPEC: China Now Moves The Oil Markets,Forget OPEC China Now Moves The Oil Markets,neutral,1,neutral
Global oil majors seeking combined $27B in asset sales - report,Global oil majors seeking combined $27B in asset sales - report,neutral,1,neutral
Goldman Sachs Curbs New Lending on Coal and Arctic Oil,Goldman Sachs Curbs New Lending on Coal and Arctic Oil,neutral,1,negative
Here are the biggest risks to OPEC+ efforts to balance oil https://t.co/qWAYGsiVuU,Here are the biggest risks to OPEC+ efforts to balance oil,neutral,1,neutral
IAEA International Atomic Energy Agency : Fostering the Safe and Secure Transport of Spent... #IAEA #economy… https://t.co/dBAPsbsguv,IAEA International Atomic Energy Agency Fostering the Safe and Secure Transport of Spent... IAEA economy,neutral,1,neutral
Iran Demands $6 Billion Oil Payment From South Korea: Chosun,Iran Demands $6 Billion Oil Payment From South Korea Chosun,neutral,1,neutral
IRAQ DIDN'T AGREE TO MORE OIL CUTS DUE TO SAUDI PRESSURE: MIN,IRAQ DIDN T AGREE TO MORE OIL CUTS DUE TO SAUDI PRESSURE MIN,neutral,1,neutral
Iraq’s Largest Oil Fields Threatened By Anti-Government Protests,Iraq s Largest Oil Fields Threatened By Anti-Government Protests,neutral,1,neutral
"Keystone leak affected 10x more land than thought, regulator says","Keystone leak affected 10x more land than thought, regulator says",neutral,1,neutral
New California fracking permits blocked pending scientific review,New California fracking permits blocked pending scientific review,neutral,1,neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/pBZAoYUo9V https://t.co/lAhsqxtW17,News Highlights Top Energy News of the Day WTI Stock MarketScreener,neutral,1,neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/sNjfeioj1l https://t.co/KiovB27Z9y,News Highlights Top Energy News of the Day WTI Stock MarketScreener,neutral,1,neutral
Oil Majors Go On $27 Billion Selling Spree,Oil Majors Go On $27 Billion Selling Spree,neutral,1,neutral
Oil Price Fundamental Weekly Forecast – We’ll Find Out This Week if Traders Liked the Trade Deal,Oil Price Fundamental Weekly Forecast We ll Find Out This Week if Traders Liked the Trade Deal,neutral,1,neutral
Oil Stocks: What I Got Right (and Wrong) About the Oil Market in 2019,Oil Stocks What I Got Right and Wrong About the Oil Market in 2019,neutral,1,neutral
OPEC+ Deal Isn't Worth the Paper It's Written On,OPEC+ Deal Isn t Worth the Paper It s Written On,neutral,1,neutral
OPEC+ technical meeting drags on,OPEC+ technical meeting drags on,neutral,1,neutral
OPEC's share of Indian oil imports in October hits lowest since 2011,OPEC s share of Indian oil imports in October hits lowest since 2011,neutral,1,positive
"Saudi Arabia, Russia and other large oil producers are racing to negotiate a deal to stem the historic price crash… https://t.co/0ZG8MXUBla","Saudi Arabia, Russia and other large oil producers are racing to negotiate a deal to stem the historic price crash",neutral,1,neutral
Saudi energy minister defends US shale producers: 'They are creating jobs' https://t.co/IkKMglIMOd,Saudi energy minister defends US shale producers They are creating jobs,neutral,1,neutral
The Best And Worst Oil Predictions Of 2019,The Best And Worst Oil Predictions Of 2019,neutral,1,neutral
The Expected and Thrilling Resolution of Oil’s Consolidation,The Expected and Thrilling Resolution of Oil s Consolidation,neutral,1,neutral
The Five Biggest Enemies Of Oil & Gas,The Five Biggest Enemies Of Oil Gas,neutral,1,neutral
Trump Proposes Selling 15 Million Barrels From U.S. Oil Reserve,Trump Proposes Selling 15 Million Barrels From U.S. Oil Reserve,neutral,1,neutral
Trump proposes selling 15 million barrels of oil from the U.S. emergency stockpile as part of his fiscal 2021 budge… https://t.co/Gdwr6I8j4p,Trump proposes selling 15 million barrels of oil from the U.S. emergency stockpile as part of his fiscal 2021 budge,neutral,1,neutral
Trump's budget proposes sale from emergency oil reserve,Trump s budget proposes sale from emergency oil reserve,neutral,1,neutral
U.S. Revokes WTO Subsidy Preferences for Some Developing Nations,U.S. Revokes WTO Subsidy Preferences for Some Developing Nations,neutral,1,neutral
U.S. total weekly active drilling-rig count unchanged at 790: Baker Hughes,U.S. total weekly active drilling-rig count unchanged at 790 Baker Hughes,neutral,1,neutral
Will Crude Oil Ever Bottom?,Will Crude Oil Ever Bottom?,neutral,1,negative
"ZYEN Chairman, David Greenberg, discusses OPEC’s Power in the Oil Market; the Potential of Renewable Energy Project… https://t.co/4pJUTfUFF6","ZYEN Chairman, David Greenberg, discusses OPEC s Power in the Oil Market the Potential of Renewable Energy Project",neutral,1,neutral
$COMDX: EIA petroleum data for the week ended December 6 https://t.co/7I8u7u0QY6,COMDX_TICKER EIA petroleum data for the week ended December 6,neutral,1,neutral
$COMDX: EIA petroleum data for the week ended February 7 https://t.co/NPIYrcJmRw,COMDX_TICKER EIA petroleum data for the week ended February 7,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/3HPMPROeFl,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/b1WF1DlVYU,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/DJdjBeoW0k,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/g2HjabrPJq,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/JHLtzLJyB0,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/S8EisJPrxd,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/sgnRZEzIyD,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/YglUJVpYXC,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
$COMDX: Energy Settlement Prices https://t.co/zOECqw1jdT,COMDX_TICKER Energy Settlement Prices,neutral,1,neutral
"$COMDX: Summary of Weekly Petroleum Data for the week ending December 6, 2019 https://t.co/mktl2PrAQJ","COMDX_TICKER Summary of Weekly Petroleum Data for the week ending December 6, 2019",neutral,1,neutral
"$COMDX: Summary of Weekly Petroleum Data for week ending February 7, 2020 https://t.co/EEt6iN3jZm","COMDX_TICKER Summary of Weekly Petroleum Data for week ending February 7, 2020",neutral,1,neutral
$TRP - Work starts in Montana on Keystone XL pipeline https://t.co/24mBVL0pmI,TRP_TICKER - Work starts in Montana on Keystone XL pipeline,neutral,1,neutral
$XLE: Sector Briefing: Energy https://t.co/FKDifSy17R,XLE_TICKER Sector Briefing Energy,neutral,1,neutral
$XLE: Sector Briefing: Energy https://t.co/rN4haqh9N9,XLE_TICKER Sector Briefing Energy,neutral,1,neutral
$XLE: Sector Briefing: Energy https://t.co/TRUxGKAme7,XLE_TICKER Sector Briefing Energy,neutral,1,neutral
$XLE: Sector Briefing: Energy https://t.co/zSdKA1URwP,XLE_TICKER Sector Briefing Energy,neutral,1,neutral
A controversial $1 billion shale gas pipeline won the backing of the nation's top energy regulator https://t.co/W0PVkZwvID,A controversial $1 billion shale gas pipeline won the backing of the nation s top energy regulator,neutral,1,neutral
Alberta agrees to sale of crude by rail contracts: premier #CanadianPacificRailway #Stock #MarketScreener… https://t.co/tl3UGAmr7j,Alberta agrees to sale of crude by rail contracts premier CanadianPacificRailway Stock MarketScreener,neutral,1,neutral
Brazil's energy minister to attend G20 oil meeting after Saudi invite https://t.co/5Rru9T7vjQ https://t.co/JBKjC3nBy0,Brazil s energy minister to attend G20 oil meeting after Saudi invite,neutral,1,neutral
Canada's oil-sands industry may have already built its last big mine https://t.co/Uota9vYdtP,Canada s oil-sands industry may have already built its last big mine,neutral,1,neutral
"Chevron/shale gas: Atlas, shrugged off https://t.co/ZPKDKhBZpf","Chevron shale gas Atlas, shrugged off",neutral,1,neutral
Crown Prince Mohammed bin Salman is reportedly unhappy with progress on the country's move away from oil https://t.co/MQN6G8XlSt,Crown Prince Mohammed bin Salman is reportedly unhappy with progress on the country s move away from oil,neutral,1,neutral
"Crude oil futures rise, but support seen weak #crudeoil #matprem #MarketScreener https://t.co/eQjD8yUBJ6 https://t.co/c2vI3soF9F","Crude oil futures rise, but support seen weak crudeoil matprem MarketScreener",neutral,1,neutral
"Despite OPEC+ deal collapse, Saudi oil exports yet to rise-sources https://t.co/cDreUaBtVo https://t.co/t7lYA6uwxq","Despite OPEC+ deal collapse, Saudi oil exports yet to rise-sources",neutral,1,neutral
EEX European Energy Exchange : will introduce action limits on gas spot trading #EEX #economy #MarketScreener… https://t.co/wZ45KViSj1,EEX European Energy Exchange will introduce action limits on gas spot trading EEX economy MarketScreener,neutral,1,neutral
EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,neutral,1,neutral
EIA Petroleum Status Report due in 5 minutes.,EIA Petroleum Status Report due in 5 minutes.,neutral,1,neutral
EIA Petroleum Status Report is due in 5 minutes.,EIA Petroleum Status Report is due in 5 minutes.,neutral,1,neutral
Everything That's Wrong About The IEA Oil Market Report. https://t.co/oLWb6SuC3C #stockmarket #stocks #trading,Everything That s Wrong About The IEA Oil Market Report. stockmarket stocks trading,neutral,1,neutral
February 2020: Natural Gas Supply-Demand Balance Overview And Forecast. https://t.co/HuoAlaxFwY #investing #stockmarket #stocks,February 2020 Natural Gas Supply-Demand Balance Overview And Forecast. investing stockmarket stocks,neutral,1,neutral
G-7 finance chiefs urge oil-producing nations to support international efforts to stabilize world markets rocked by… https://t.co/u3kRmEz3qn,G-7 finance chiefs urge oil-producing nations to support international efforts to stabilize world markets rocked by,neutral,1,neutral
