text,label,label_text
U.S. Bonds Are A Tactical Short. https://t.co/pK5Mo7Qxt0 #investing #markets #stocks,2,neutral
U.S. Junk Bond Rally Will Be More Muted in 2020 After 13.5% Year,2,neutral
"U.S. Treasury liquidity on the mend, but without Fed remains fragile #economy #MarketScreener… https://t.co/7ln9zZHPwN",2,neutral
UKDMO UK Regulatory Announcement: Issue of Debt https://t.co/NFYxKNlKdM https://t.co/KpBYsXN3wZ,2,neutral
UKDMO UK Regulatory Announcement: Issue of Debt https://t.co/TCEYgrFHqN https://t.co/cj2P2GwXSp,2,neutral
"Virtu reprices $1.925B term loan, enters floating-to-fixed rate swap",2,neutral
Virtu Reprices Senior Secured First Lien Term Loan Lower and Enters into a Floating to Fixed Interest Rate Swap  https://t.co/gCJ9P0avns,2,neutral
Walgreens Boots Alliance : Enters Into $500 Million Credit Agreement #WalgreensBootsAlliance #Stock #MarketScreener… https://t.co/Pl5VSdcudR,2,neutral
WeWork Bonds Stumble to New Lows After Review,2,neutral
Wynn Resorts Announces Private Offering of $350 million of Wynn Resorts Finance Senior Notes due 2025… https://t.co/APEzFQKa7L,2,neutral
"Wynn, NCR deals a sign of yet more risk returning to bond market #Stock #MarketScreener https://t.co/7xIzve6vmr https://t.co/uMqpFRmRBo",2,neutral
"No Dates Set for Argentine Debt Talks, IMF Spokesman Says",2,neutral
China willing to work bilaterally with low-income countries on debt challenges - Chinese official #economy… https://t.co/S6H9Owq1ZF,2,neutral
Fed's bond-buying injecting hope of reprieve to 'fragile' $18 trillion Treasurys market https://t.co/1ypl8QOiqN,2,neutral
"US households now hold more than $14 trillion of debt, a new record, the New York Federal Reserve said this week. https://t.co/X7aI3MNdSU",2,neutral
"$AHC - A. H. Belo halves dividend, cuts capital spending to below $1M https://t.co/Umq8VBgJaZ",0,bearish
$AIF - Apollo Tactical Income Fund cuts dividend by 9% https://t.co/BvblFTtyWK,0,bearish
$APA - Apache: Recently Slashed Dividend May Never Stage A Comeback. https://t.co/bVEPm79fIY #economy #markets #stocks,0,bearish
$CLR: Continental Resources announces suspension of quarterly dividend; global crude oil and product demand is... https://t.co/fRZIBBW5Mg,0,bearish
$DDF - Delaware Investments Dividend & Income Fund cuts dividend by 10% https://t.co/lIwkfTlVT9,0,bearish
$DEX - Delaware Enhanced Global Dividend & Income Fund cuts dividend by 7% https://t.co/HsCEtA92wa,0,bearish
"$M (+0.2% pre) Macy's may have just signaled a dividend cut - Brian Sozzi

https://t.co/tDGkehqg9i",0,bearish
$OVV - Ovintiv: Anticipating A Dividend Cut. https://t.co/iVzfRgmEEj #stocks #finance #trading         ,0,bearish
Boeing supplier Spirit cuts dividend to increase liquidity,0,bearish
Boeing supplier Spirit slashes dividend due to 737 MAX crisis,0,bearish
GFT Technologies : suspends forecast for the current financial year and reviews dividend p... #GFTTechnologies… https://t.co/xRG1yaFxxE,0,bearish
$AEL: American Equity Investment Life increases annual cash dividend to $0.30/share from $0.28/share https://t.co/xXAcIhgee4,1,bullish
Abbott Labs raises quarterly dividend by 12.5% to 36 cents a share,1,bullish
AT&T $T says 'it has a strong cash position' and will continue to pay a quarterly dividend.  https://t.co/VjFTjHqash,1,bullish
AT&T is raising its quarterly dividend to 52 cents a share,1,bullish
At*&T raises quarterly dividend by 2% to 52 cents a share,1,bullish
Dunkin' Brands lifts dividend and buyback as 2020 outlook shy of estimates,1,bullish
"First Bancorp increases dividend, boosts stock buyback program",1,bullish
HollyFrontier raises dividend by 6% to 35 cents a share,1,bullish
Merck to raise quarterly dividend by 11% to 61 cents a share,1,bullish
New York Times board raises quarterly dividend to 6 cents a share vs. 5 cents,1,bullish
"OneMain plans to boost dividend, pay special dividends",1,bullish
Six Flags raises quarterly dividend by a penny to 83 cents a share,1,bullish
$AEL - American Equity declares $0.30 dividend https://t.co/ggKzSYVcPy,2,neutral
$AMCR - Amcor goes ex-dividend tomorrow https://t.co/X5Ir1jVZE0,2,neutral
$AMEN - AMEN Properties declares $20.00 dividend https://t.co/awUxXcYNzc,2,neutral
$ARI - Apollo Commercial Real Estate Finance declares $0.46 dividend https://t.co/APMkuIU7bX,2,neutral
$ASH - Ashland declares $0.275 dividend https://t.co/bfIwGqZ6FU,2,neutral
$AWF - AllianceBernstein Global High Income Fund declares $0.0655 dividend https://t.co/AKkiA6LV9o,2,neutral
$AWK - American Water Works declares $0.50 dividend https://t.co/Y0bD5yT9lm,2,neutral
$BCC - Boise Cascade declares $0.10 dividend https://t.co/wmgKpPr0ip,2,neutral
$BCRH - Blue Capital Reinsurance declares $0.57 dividend https://t.co/UflnUD1h6l,2,neutral
$BEPTF $BCHEY - Beach Energy declares AUD 1.00 dividend https://t.co/MuB1agcYQ8,2,neutral
$BFIN - BankFinancial declares $0.10 dividend https://t.co/0cEqXfar7n,2,neutral
$BFIN - BankFinancial goes ex-dividend tomorrow https://t.co/pWNv3vUdcj,2,neutral
$BLKB - Blackbaud declares $0.12 dividend https://t.co/CVwHSLi2n0,2,neutral
$BOKF - BOK Financial goes ex-dividend tomorrow https://t.co/GwKBOAPDs5,2,neutral
$BRX - Brixmor Property declares $0.285 dividend https://t.co/VIkJsccs4w,2,neutral
$COENF $COENY - Contact Energy declares NZ$0.16 dividend https://t.co/GEVTIaeZ9u,2,neutral
$CSBB - CSB Bancorp declares $0.28 dividend https://t.co/AD5F1rjPr3,2,neutral
$DHF - BNY Mellon High Yield Strategies Fund declares $0.0215 dividend https://t.co/AH81aIYEqb,2,neutral
$DHR - Danaher Corporation declares $0.17 dividend https://t.co/GqRhZOcCbi,2,neutral
$DSWL - Deswell Industries goes ex-dividend tomorrow https://t.co/J9brt9z18J,2,neutral
$EAD - Wells Fargo Advantage Income Opportunities Fund declares $0.05902 dividend https://t.co/eBm2yz9vwA,2,neutral
$EFF - Eaton Vance Floating-Rate Income Plus Fund declares $0.0850 dividend https://t.co/62gm6crBAR,2,neutral
$EFT - Eaton Vance Floating Rate Income Trust declares $0.0840 dividend https://t.co/miXZBRkoIq,2,neutral
$ENX - Eaton Vance New York Municipal Bond Fund declares $0.039 dividend https://t.co/AqYx8FBZ7D,2,neutral
$EOD - Wells Fargo Advantage Global Dividend Opportunity Fund declares $0.14525 dividend https://t.co/e6SSlB3rhn,2,neutral
$EOT - Eaton Vance National Municipal Opportunities Trust declares $0.0717 dividend https://t.co/kUxYJKU9f1,2,neutral
$ERH - Wells Fargo Advantage Utilities&High Income Fund declares $0.07922 dividend https://t.co/hXxt6kFyAC,2,neutral
$ETX - Eaton Vance Municipal Income Term Trust declares $0.0709 dividend https://t.co/dRqMs6urTb,2,neutral
$EVV - Eaton Vance Limited Duration Income Fund declares $0.10 dividend https://t.co/csbS3hnef1,2,neutral
$EXP - Eagle Materials declares $0.10 dividend https://t.co/dDmFghmIrA,2,neutral
$FGB - First Trust Specialty Finance&Financial Opportunities Fund declares $0.135 dividend https://t.co/n2NZfcESuD,2,neutral
$FMN - Federated Premier Municipal Income Fund declares $0.05 dividend https://t.co/h3rT8c1GvI,2,neutral
$FRG - Franchise Group declares $0.25 dividend https://t.co/Z41i1F5gWK,2,neutral
$FRT - Federal REIT declares $1.05 dividend https://t.co/ZvqDW26Gql,2,neutral
$GGG - Graco declares $0.175 dividend https://t.co/CnVQGoLytT,2,neutral
$GOVB - Gouverneur Bancorp declares $0.17 dividend https://t.co/Zlr3d7SXnr,2,neutral
"$HP - Helmerich & Payne: Dividend Safety Improving, Although Concerns Remain. Read more: https://t.co/vQv7uA4Vnp… https://t.co/O2CjjBd9Di",2,neutral
$INT - World Fuel declares $0.10 dividend https://t.co/vVR9ZbfG2e,2,neutral
$IPPLF - Inter Pipeline declares CAD 0.1425 dividend https://t.co/58SRq3PCMV,2,neutral
$ITRN - Ituran Location declares $0.24 dividend https://t.co/2rH15WFA9G,2,neutral
$KRC - Kilroy Realty declares $0.485 dividend https://t.co/j41SnuFU9Y,2,neutral
$LMNX - Luminex declares $0.09 dividend https://t.co/GOeFg51Eu0,2,neutral
$MCCHF - McChip Resources declares C$0.02 dividend https://t.co/FtHfNGnyZj,2,neutral
$MFD - Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund declares $0.25 dividend https://t.co/JHZJcgjzBV,2,neutral
$MTSC - MTS Systems declares $0.30 dividend https://t.co/QRVl05IT61,2,neutral
$NESRF - Northern Star Resources declares AUD 0.075 dividend https://t.co/TD3Ui38CeD,2,neutral
$NFBK - Northfield Bancorp goes ex-dividend tomorrow https://t.co/70ays5HGbl,2,neutral
$NWIN - NorthWest Indiana Bancorp declares $0.31 dividend https://t.co/RYAVAjTIUY,2,neutral
$NWXPF - Newport Exploration Ltd. declares CAD 0.01 dividend https://t.co/Pxx7QAzDVr,2,neutral
$OHI - Omega Healthcare Investors' Risky Dividend Strategy. Read more and sign up for updates:… https://t.co/twcBF9yGlN,2,neutral
$OMF - OneMain Holdings declares $0.33 dividend https://t.co/oKi59e9lLe,2,neutral
$PCH - Potlatch declares $0.40 dividend https://t.co/5wdextZ4Ke,2,neutral
$PEP - PepsiCo declares $0.955 dividend https://t.co/EoWLvxBD1T,2,neutral
$PINE - Alpine Income Property Trust declares $0.058 dividend https://t.co/kgZ2yJIN39,2,neutral
$POL - PolyOne declares $0.2025 dividend https://t.co/GvENRbisJO,2,neutral
$PSCF - Invesco S&P SmallCap Financials ETF declares $0.47 dividend https://t.co/YverZnfDT0,2,neutral
$PSEC - Prospect Capital declares $0.06 dividend https://t.co/Jiz2vIKZdM,2,neutral
$PVH - Phillips-Van Heusen goes ex-dividend tomorrow https://t.co/URPn152p3W,2,neutral
$R - Assessing If Ryder System's Dividend Is Sustainable. https://t.co/IgYQNhMWuX #trading #stocks #economy,2,neutral
$RVRA - Riviera Resources declares $4.25 dividend https://t.co/oY2rLSWQlN,2,neutral
$SHBI - Shore Bancshares declares $0.12 dividend https://t.co/9xENtM3PmM,2,neutral
$SHO - Sunstone Hotel declares $0.57 dividend https://t.co/19sIQuQsJJ,2,neutral
$SIRZF - SIR Royalty Income Fund declares CAD 0.0875 dividend https://t.co/VGtn9hulFq,2,neutral
$SLB - Schlumberger goes ex-dividend tomorrow https://t.co/U8kx1yoehB,2,neutral
$SLCA - U.S. Silica Holdings declares $0.02 dividend https://t.co/wPSnID2UJ5,2,neutral
$SLF - Sun Life Financial goes ex-dividend tomorrow https://t.co/7IaFK66cQR,2,neutral
$SNDR - Schneider National declares $0.065 dividend https://t.co/EFYnWA1ydf,2,neutral
$SOR - Source Capital declares $0.25 dividend https://t.co/112pQyzJpo,2,neutral
$THQ - Tekla Healthcare Opportunities Fund declares $0.1125 dividend https://t.co/471CDaKOE2,2,neutral
$TXRH - Texas Roadhouse declares $0.30 dividend https://t.co/54tmS0jkFJ,2,neutral
$UGI - UGI declares $0.325 dividend https://t.co/plTGuAy6h1,2,neutral
$USLM - United States Lime & Minerals declares $5.35 dividend https://t.co/uUDXPnpKzC,2,neutral
$VAM - Vivaldi Opp Shs Opportunities Fund declares $0.11642 dividend https://t.co/zRKg8wg3AU,2,neutral
$WHG - Westwood increases stock buyback while slashing dividend https://t.co/TpTNpyeer3,2,neutral
$WRK - WestRock declares $0.465 dividend https://t.co/qyFdr7xFA1,2,neutral
Acorn Capital Investment Fund : Dividend Reinvestment Plan #AcornCapitalInvestmentFund #Stock #MarketScreener… https://t.co/FfOkazYlu2,2,neutral
ADTRAN declares $0.09 dividend,2,neutral
Advanced Drainage Systems Announces Quarterly Cash Dividend,2,neutral
Advanced Drainage Systems declares $0.09 dividend,2,neutral
Advanced Emissions Solutions declares $0.25 dividend,2,neutral
Amcor goes ex-dividend tomorrow,2,neutral
AMEN Properties declares $20.00 dividend,2,neutral
Apache declares $0.25 dividend,2,neutral
Arch Coal declares $0.50 dividend,2,neutral
Bancorp 34 declares $0.05 dividend,2,neutral
Barings Corporate Investors declares $0.30 dividend,2,neutral
Barings Participation Investors declares $0.27 dividend,2,neutral
Baxter declares $0.22 dividend,2,neutral
BGC Partners declares $0.14 dividend,2,neutral
BlackRock declares $3.30 dividend,2,neutral
Boise Cascade declares $0.10 dividend,2,neutral
BOK Financial goes ex-dividend tomorrow,2,neutral
Brigham Minerals goes ex-dividend tomorrow,2,neutral
Brixmor Property declares $0.285 dividend,2,neutral
Chemtrade Logistics Income Fund declares CAD 0.10 dividend,2,neutral
Chicken Soup for the Soul Entertainment Series A Cumu Perp Red Prfd Stk declares $0.2031 dividend,2,neutral
Cineplex declares CAD 0.15 dividend,2,neutral
"Clipper Realty Inc. (NYSE:CLPR) Is About To Go Ex-Dividend, And It Pays A 1.0% Yield",2,neutral
Clorox declares $1.06 dividend,2,neutral
CME declares $0.85 dividend,2,neutral
CMUV Bancorp declares $0.08 dividend,2,neutral
CNB Community Bancorp declares $0.46 dividend,2,neutral
Columbia Property Trust declares $0.21 dividend,2,neutral
Cominar Real Estate Investment Trust declares CAD 0.06 dividend,2,neutral
Community Healthcare declares $0.4175 dividend,2,neutral
Constellation Brands goes ex-dividend on Monday,2,neutral
Crombie Reit declares $0.07417 dividend,2,neutral
Cross Timbers Royalty Trust declares $0.0621 dividend,2,neutral
Deswell Industries goes ex-dividend tomorrow,2,neutral
Digital Realty Trust declares $1.08 dividend,2,neutral
"Digital Realty Trust, 5.850% Cum Red Pfd Series K declares $0.365625 dividend",2,neutral
"Digital Realty Trust, Inc. 5.250% PFD SER J declares $0.328125 dividend",2,neutral
"Digital Realty Trust, Inc. PFD SER G 5.875% declares $0.367188 dividend",2,neutral
Dividend 15 Split Corp IIA declares CAD 0.10 dividend,2,neutral
"Dividend Increases: November 18-22, 2019. Read more: https://t.co/xr8xAK9qRg #finance #stocks #stockmarket",2,neutral
Dunkin' Brands Group declares $0.4025 dividend,2,neutral
Eagle Growth and Income Opportunities declares $0.08 dividend,2,neutral
Eagle Materials Declares Quarterly Dividend,2,neutral
Ebix declares $0.075 dividend,2,neutral
Estee Lauder declares $0.48 dividend,2,neutral
Extended Stay America goes ex-dividend tomorrow,2,neutral
Federal REIT declares $1.05 dividend,2,neutral
Federated Premier Municipal Income Fund declares $0.05 dividend,2,neutral
Financial 15 Split declares CAD 0.1257 dividend,2,neutral
First Capital declares $0.24 dividend,2,neutral
First Choice declares $0.25 dividend,2,neutral
First Trust Specialty Finance&Financial Opportunities Fund declares $0.135 dividend,2,neutral
Franklin Limited Duration Income Trust declares $0.0839 dividend,2,neutral
"FRIEDMAN INDUSTRIES, INCORPORATED ANNOUNCES CASH DIVIDEND  https://t.co/aExIvn2taL",2,neutral
General Mills declares $0.49 dividend,2,neutral
Genuine Parts Company declares $0.7625 dividend,2,neutral
GlobalSCAPE declares $3.35 special dividend,2,neutral
Goldman Sachs MLP and Energy Renaissance Fund declares $0.16 dividend,2,neutral
GS MLP Income Opportunities Fund declares $0.21 dividend,2,neutral
Hammond Power Solutions declares CAD 0.07 dividend,2,neutral
Hanesbrands declares $0.15 dividend,2,neutral
Harvest Capital Credit declares $0.08 dividend,2,neutral
Hawaiian Electric goes ex-dividend tomorrow,2,neutral
InfraCap REIT Preferred ETF declares $0.12 dividend,2,neutral
IntercontinentalExchange declares $0.30 dividend,2,neutral
Interpublic Group of Companies declares $0.235 dividend,2,neutral
ItaÃƒÂº Unibanco S A : Payment of Dividends and Interest on Capital  #Stock #MarketScreener https://t.co/sfvlaXYEJV https://t.co/TSbbMl9D6M,2,neutral
Just 4 Days Before Silicon Motion Technology Corporation (NASDAQ:SIMO) Will Be Trading Ex-Dividend,2,neutral
Kaman declares $0.20 dividend,2,neutral
KKR Income Opportunities Fund declares $0.125 dividend,2,neutral
Knight-Swift Transportation declares $0.08 dividend,2,neutral
Kohl's declares $0.67 dividend,2,neutral
Louisiana-Pacific declares $0.145 dividend,2,neutral
M&T Bank declares $1.10 dividend,2,neutral
Mackinac Financial declares $0.14 dividend,2,neutral
